"z","module","p","roles","label","role_7"
0.688104798817884,"2",0.440741736092448,"Peripherals","","peripheral"
1.26285306354734,"2",0.491349480968858,"Peripherals","","peripheral"
-0.13296415079562,"2",0.484977777777778,"Peripherals","","peripheral"
0.277570324011132,"2",0.328375966686496,"Peripherals","","peripheral"
1.26285306354734,"2",0.359861591695502,"Peripherals","","peripheral"
-0.707712415525072,"2",0.484977777777778,"Peripherals","","peripheral"
-0.707712415525072,"2",0.345679012345679,"Peripherals","","peripheral"
0.688104798817884,"2",0.522777777777778,"Peripherals","","peripheral"
1.26285306354734,"2",0.345679012345679,"Peripherals","","peripheral"
0.688104798817884,"2",0.65625,"Connectors","ASV_132","non hub connector"
0.688104798817884,"2",0.440741736092448,"Peripherals","","peripheral"
1.26285306354734,"2",0.484977777777778,"Peripherals","","peripheral"
-0.707712415525072,"2",0.440741736092448,"Peripherals","","peripheral"
-0.707712415525072,"2",0.440741736092448,"Peripherals","","peripheral"
1.26285306354734,"2",0.484977777777778,"Peripherals","","peripheral"
1.26285306354734,"2",0.345679012345679,"Peripherals","","peripheral"
1.26285306354734,"2",0.137174211248285,"Peripherals","","peripheral"
1.26285306354734,"2",0.484977777777778,"Peripherals","","peripheral"
1.26285306354734,"2",0.484977777777778,"Peripherals","","peripheral"
0.277570324011132,"2",0.484977777777778,"Peripherals","","peripheral"
-0.502445178121696,"2",0.484977777777778,"Peripherals","","peripheral"
-1.03613999537047,"2",0.484977777777778,"Peripherals","","peripheral"
-0.707712415525072,"2",0.491349480968858,"Peripherals","","peripheral"
0.688104798817884,"2",0.359861591695502,"Peripherals","","peripheral"
0.688104798817884,"2",0.46875,"Peripherals","","peripheral"
0.277570324011132,"2",0.483471074380165,"Peripherals","","peripheral"
-0.13296415079562,"2",0.487534626038781,"Peripherals","","peripheral"
0.688104798817884,"2",0.345679012345679,"Peripherals","","peripheral"
1.26285306354734,"2",0.440741736092448,"Peripherals","","peripheral"
-1.11824689033182,"2",0.440741736092448,"Peripherals","","peripheral"
0.688104798817884,"2",0.522777777777778,"Peripherals","","peripheral"
-0.912979652928448,"2",0.359861591695502,"Peripherals","","peripheral"
1.26285306354734,"2",0.328375966686496,"Peripherals","","peripheral"
1.38601340598936,"2",0.440741736092448,"Peripherals","","peripheral"
0.359677218972483,"2",0.484977777777778,"Peripherals","","peripheral"
0.359677218972483,"2",0.110726643598616,"Peripherals","","peripheral"
1.38601340598936,"2",0.65625,"Connectors","ASV_299","non hub connector"
0.359677218972483,"2",0.440741736092448,"Peripherals","","peripheral"
1.38601340598936,"2",0.332409972299169,"Peripherals","","peripheral"
0.441784113933833,"2",0.165289256198347,"Peripherals","","peripheral"
0.441784113933833,"2",0.484977777777778,"Peripherals","","peripheral"
1.38601340598936,"2",0.52157943067034,"Peripherals","","peripheral"
0.441784113933833,"2",0.5,"Peripherals","","peripheral"
-0.379284835679671,"2",0.252400548696845,"Peripherals","","peripheral"
-0.379284835679671,"2",0.489795918367347,"Peripherals","","peripheral"
0.0723030866077564,"2",0.5,"Peripherals","","peripheral"
-0.0919107033149443,"2",0.52157943067034,"Peripherals","","peripheral"
-0.0919107033149443,"2",0.252400548696845,"Peripherals","","peripheral"
-0.0919107033149443,"2",0.277777777777778,"Peripherals","","peripheral"
-0.0919107033149443,"2",0.252400548696845,"Peripherals","","peripheral"
0.0723030866077564,"2",0.172335600907029,"Peripherals","","peripheral"
-0.379284835679671,"2",0,"Peripherals","","ultra peripheral"
0.0723030866077564,"2",0.470123456790123,"Peripherals","","peripheral"
-1.07719344285115,"2",0.478889097391631,"Peripherals","","peripheral"
-1.44667447017723,"2",0.478889097391631,"Peripherals","","peripheral"
-1.3235141277352,"2",0.49474030243261,"Peripherals","","peripheral"
-1.36456757521588,"2",0.478889097391631,"Peripherals","","peripheral"
-1.36456757521588,"2",0.478889097391631,"Peripherals","","peripheral"
-1.4877279176579,"2",0.478889097391631,"Peripherals","","peripheral"
-1.77510205002263,"2",0.478889097391631,"Peripherals","","peripheral"
-1.52878136513858,"2",0.328942684229263,"Peripherals","","peripheral"
-1.4877279176579,"2",0.478889097391631,"Peripherals","","peripheral"
-1.61088826009993,"2",0.328942684229263,"Peripherals","","peripheral"
-1.77510205002263,"2",0.478889097391631,"Peripherals","","peripheral"
-0.13296415079562,"2",0.49474030243261,"Peripherals","","peripheral"
-1.6519417075806,"2",0.328942684229263,"Peripherals","","peripheral"
-1.4877279176579,"2",0.49474030243261,"Peripherals","","peripheral"
0.0482648981819159,"3",0.412561983471074,"Peripherals","","peripheral"
-0.106182776000215,"3",0.478889097391631,"Peripherals","","peripheral"
0.0482648981819159,"3",0.412561983471074,"Peripherals","","peripheral"
0.82050326909257,"3",0.49474030243261,"Peripherals","","peripheral"
-0.106182776000215,"3",0.470123456790123,"Peripherals","","peripheral"
0.357160246546177,"3",0.478889097391631,"Peripherals","","peripheral"
-2.26845021455005,"3",0.478889097391631,"Peripherals","","peripheral"
-1.49621184363939,"3",0.412561983471074,"Peripherals","","peripheral"
-0.415078124364476,"3",0.104938271604938,"Peripherals","","peripheral"
0.202712572364047,"3",0.197530864197531,"Peripherals","","peripheral"
-1.18731649527513,"3",0.104938271604938,"Peripherals","","peripheral"
0.202712572364047,"3",0.0768,"Peripherals","","peripheral"
1.28384629163896,"3",0.0768,"Peripherals","","peripheral"
1.28384629163896,"3",0.0768,"Peripherals","","peripheral"
1.28384629163896,"3",0.281183431952663,"Peripherals","","peripheral"
0.511607920728308,"3",0.107755102040816,"Peripherals","","peripheral"
0.0482648981819159,"3",0.281183431952663,"Peripherals","","peripheral"
0.511607920728308,"3",0.470615243342516,"Peripherals","","peripheral"
1.43829396582109,"3",0.107755102040816,"Peripherals","","peripheral"
0.511607920728308,"3",0.385633270321361,"Peripherals","","peripheral"
0.0482648981819159,"3",0.470615243342516,"Peripherals","","peripheral"
0.511607920728308,"3",0.40499671268902,"Peripherals","","peripheral"
0.511607920728308,"3",0.277777777777778,"Peripherals","","peripheral"
-1.34176416945726,"3",0.277777777777778,"Peripherals","","peripheral"
-0.723973472728738,"3",0.281183431952663,"Peripherals","","peripheral"
0.357160246546177,"3",0.281183431952663,"Peripherals","","peripheral"
1.28384629163896,"3",0.281183431952663,"Peripherals","","peripheral"
0.202712572364047,"3",0.277777777777778,"Peripherals","","peripheral"
0.666055594910439,"3",0.470615243342516,"Peripherals","","peripheral"
-1.18731649527513,"3",0.277777777777778,"Peripherals","","peripheral"
0.666055594910439,"3",0.281183431952663,"Peripherals","","peripheral"
0.666055594910439,"3",0.281183431952663,"Peripherals","","peripheral"
1.28384629163896,"3",0.470615243342516,"Peripherals","","peripheral"
0.666055594910439,"3",0.385633270321361,"Peripherals","","peripheral"
-1.18731649527513,"3",0.48,"Peripherals","","peripheral"
1.28384629163896,"3",0.470615243342516,"Peripherals","","peripheral"
-1.80510719200365,"3",0.470615243342516,"Peripherals","","peripheral"
0.511607920728308,"3",0.107755102040816,"Peripherals","","peripheral"
-0.415078124364476,"3",0.48,"Peripherals","","peripheral"
-0.415078124364476,"3",0.281183431952663,"Peripherals","","peripheral"
0.511607920728308,"3",0.470615243342516,"Peripherals","","peripheral"
-0.723973472728738,"3",0.385633270321361,"Peripherals","","peripheral"
-0.106182776000215,"3",0.1171875,"Peripherals","","peripheral"
-2.11400254036792,"3",0.162570888468809,"Peripherals","","peripheral"
-1.65065951782152,"3",0.1171875,"Peripherals","","peripheral"
1.28384629163896,"3",0.1171875,"Peripherals","","peripheral"
0.0482648981819159,"3",0.1171875,"Peripherals","","peripheral"
-1.80510719200365,"3",0.285559762033532,"Peripherals","","peripheral"
0.546680607030888,"1",0.1171875,"Peripherals","","peripheral"
0.546680607030888,"1",0.285559762033532,"Peripherals","","peripheral"
-0.719345622167788,"1",0.1171875,"Peripherals","","peripheral"
0.265341444986738,"1",0.164938271604938,"Peripherals","","peripheral"
-0.719345622167788,"1",0.1171875,"Peripherals","","peripheral"
0.265341444986738,"1",0.1171875,"Peripherals","","peripheral"
-1.70403268932231,"1",0.1171875,"Peripherals","","peripheral"
0.265341444986738,"1",0.1171875,"Peripherals","","peripheral"
-1.28202394625609,"1",0.1171875,"Peripherals","","peripheral"
-1.32891380659678,"1",0.1171875,"Peripherals","","peripheral"
-0.156667298079488,"1",0.285559762033532,"Peripherals","","peripheral"
1.15624879145988,"1",0,"Peripherals","","ultra peripheral"
1.15624879145988,"1",0.21875,"Peripherals","","peripheral"
1.15624879145988,"1",0.21875,"Peripherals","","peripheral"
1.15624879145988,"1",0,"Peripherals","","ultra peripheral"
1.15624879145988,"1",0.375,"Peripherals","","peripheral"
1.15624879145988,"1",0.41522491349481,"Peripherals","","peripheral"
1.15624879145988,"1",0.375,"Peripherals","","peripheral"
1.15624879145988,"1",0.142011834319527,"Peripherals","","peripheral"
1.15624879145988,"1",0.375,"Peripherals","","peripheral"
-0.156667298079488,"1",0.41522491349481,"Peripherals","","peripheral"
1.15624879145988,"1",0.375,"Peripherals","","peripheral"
1.15624879145988,"1",0.375,"Peripherals","","peripheral"
0.781129908734346,"1",0.46875,"Peripherals","","peripheral"
0.781129908734346,"1",0.214158239143367,"Peripherals","","peripheral"
0.828019769075038,"1",0.444444444444444,"Peripherals","","peripheral"
0.828019769075038,"1",0.236842105263158,"Peripherals","","peripheral"
-0.438006460123638,"1",0.214158239143367,"Peripherals","","peripheral"
0.781129908734346,"1",0.214158239143367,"Peripherals","","peripheral"
0.781129908734346,"1",0.498614958448753,"Peripherals","","peripheral"
0.781129908734346,"1",0.3328,"Peripherals","","peripheral"
0.828019769075038,"1",0.537037037037037,"Peripherals","","peripheral"
0.781129908734346,"1",0.48625,"Peripherals","","peripheral"
0.781129908734346,"1",0.471655328798186,"Peripherals","","peripheral"
0.828019769075038,"1",0.197530864197531,"Peripherals","","peripheral"
0.0777820036239708,"1",0.471655328798186,"Peripherals","","peripheral"
0.828019769075038,"1",0.471655328798186,"Peripherals","","peripheral"
0.828019769075038,"1",0.3328,"Peripherals","","peripheral"
0.0777820036239708,"1",0.48625,"Peripherals","","peripheral"
0.781129908734346,"1",0.48625,"Peripherals","","peripheral"
0.828019769075038,"1",0.58641975308642,"Peripherals","","peripheral"
0.734240048393655,"1",0.471655328798186,"Peripherals","","peripheral"
-1.1882442255747,"1",0.197530864197531,"Peripherals","","peripheral"
0.734240048393655,"1",0.4224,"Peripherals","","peripheral"
0.734240048393655,"1",0.48,"Peripherals","","peripheral"
0.734240048393655,"1",0.48,"Peripherals","","peripheral"
-0.250447018760871,"1",0,"Peripherals","","ultra peripheral"
0.734240048393655,"1",0,"Peripherals","","ultra peripheral"
-0.250447018760871,"1",0.48,"Peripherals","","peripheral"
0.734240048393655,"1",0.444444444444444,"Peripherals","","peripheral"
-0.156667298079488,"1",0.1496,"Peripherals","","peripheral"
0.734240048393655,"1",0.264513648596694,"Peripherals","","peripheral"
0.734240048393655,"1",0.394448502556611,"Peripherals","","peripheral"
0.734240048393655,"1",0.1171875,"Peripherals","","peripheral"
0.734240048393655,"1",0,"Peripherals","","ultra peripheral"
0.734240048393655,"1",0.264513648596694,"Peripherals","","peripheral"
0.734240048393655,"1",0.48,"Peripherals","","peripheral"
-0.250447018760871,"1",0.32,"Peripherals","","peripheral"
-2.21982115306992,"1",0.18,"Peripherals","","peripheral"
-1.89159213068508,"1",0.345679012345679,"Peripherals","","peripheral"
-1.89159213068508,"1",0,"Peripherals","","ultra peripheral"
-0.860015203189863,"1",0,"Peripherals","","ultra peripheral"
-0.344226739442254,"1",0,"Peripherals","","ultra peripheral"
-0.48489632046433,"1",0.5546875,"Peripherals","","peripheral"
-0.344226739442254,"1",0.510288065843621,"Peripherals","","peripheral"
-0.344226739442254,"1",0,"Peripherals","","ultra peripheral"
-0.391116599782946,"1",0.277777777777778,"Peripherals","","peripheral"
-0.391116599782946,"1",0.417777777777778,"Peripherals","","peripheral"
-0.391116599782946,"1",0,"Peripherals","","ultra peripheral"
0.0777820036239708,"1",0,"Peripherals","","ultra peripheral"
0.124671863964663,"1",0,"Peripherals","","ultra peripheral"
-0.531786180805021,"1",0,"Peripherals","","ultra peripheral"
-0.0159977170574126,"1",0,"Peripherals","","ultra peripheral"
-1.32891380659678,"1",0,"Peripherals","","ultra peripheral"
0.124671863964663,"1",0,"Peripherals","","ultra peripheral"
-1.56336310830024,"1",0.328375966686496,"Peripherals","","peripheral"
-1.32891380659678,"1",0.484429065743945,"Peripherals","","peripheral"
-0.860015203189863,"1",0,"Peripherals","","ultra peripheral"
-1.00068478421194,"1",0.345679012345679,"Peripherals","","peripheral"
-1.56336310830024,"1",0.4224,"Peripherals","","peripheral"
-1.98537185136646,"1",0,"Peripherals","","ultra peripheral"
-1.46958338761886,"1",0.375,"Peripherals","","peripheral"
-2.07915157204785,"1",0.32,"Peripherals","","peripheral"
-1.84470227034439,"1",0,"Peripherals","","ultra peripheral"
-2.21982115306992,"1",0,"Peripherals","","ultra peripheral"
